code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.601166,2024-08-23,2024-06-30,0.052381,0.380660,,43031000000.000000,3.729849,190852000000.000000,20774300296.00,20774300296.00
sh.601166,2024-10-31,2024-09-30,0.075711,0.383456,,62970000000.000000,3.617787,,20774301721.00,20774301721.00
sh.601166,2025-03-28,2024-12-31,0.092013,0.365134,,77491000000.000000,3.716369,373683000000.000000,20774308106.00,20774308106.00
sh.601211,2025-04-30,2025-03-31,0.049717,1.062454,,12508563161.000000,1.291954,,17629708696.00,13466194188.00
sh.601211,2025-08-30,2025-06-30,0.063952,0.683680,,16321106031.000000,1.346890,23872438936.000000,17629708696.00,13493993295.00
sh.601211,2025-10-31,2025-09-30,0.089204,0.502468,,23059146624.000000,1.450757,,17628925829.00,13493993295.00
sh.601211,2024-04-30,2024-03-31,0.014800,0.328094,,2619206556.000000,0.990833,,8904610816.00,7480322856.00
sh.601211,2024-08-30,2024-06-30,0.029941,0.311414,,5315757484.000000,0.971344,17069764879.000000,8903730620.00,7480322856.00
sh.601211,2024-10-31,2024-09-30,0.057118,0.341848,,9913939300.000000,1.153413,,8903730620.00,7480322856.00
sh.601211,2025-03-29,2024-12-31,0.077124,0.312204,,13548760246.000000,1.462767,43397126485.000000,8903730620.00,7480322856.00
sh.601225,2025-04-26,2025-03-31,0.051370,0.182145,0.288823,7315345016.310000,2.300162,,9695000000.00,9695000000.00
sh.601225,2025-08-28,2025-06-30,0.085085,0.160377,0.280982,12506629491.360000,1.949421,77982698531.110000,9695000000.00,9695000000.00
sh.601225,2025-10-30,2025-09-30,0.137426,0.168792,0.281879,19931525289.810000,1.815799,,9695000000.00,9695000000.00
sh.601225,2024-04-26,2024-03-31,0.050526,0.197591,0.352348,7992400557.820000,1.957681,,9695000000.00,9695000000.00
sh.601225,2024-08-30,2024-06-30,0.118570,0.208956,0.352582,17706267759.020000,2.085208,84736723233.530000,9695000000.00,9695000000.00
sh.601225,2024-10-30,2024-09-30,0.173091,0.210252,0.347619,26371330361.990000,2.166339,,9695000000.00,9695000000.00
sh.601225,2025-04-26,2024-12-31,0.248618,0.198524,0.326884,36557254089.510000,2.306321,184144845000.000000,9695000000.00,9695000000.00
sh.601288,2025-04-30,2025-03-31,0.023099,0.386321,,72116000000.000000,0.810405,,349983033873.00,319244210777.00
sh.601288,2025-08-30,2025-06-30,0.044758,0.378289,,139943000000.000000,0.816328,369937000000.000000,349983033873.00,319244210777.00
sh.601288,2025-10-31,2025-09-30,0.070570,0.403581,,222323000000.000000,0.824526,,349983033873.00,319244210777.00
sh.601288,2024-04-30,2024-03-31,0.023936,0.380812,,70839000000.000000,0.766289,,349983033873.00,319244210777.00
sh.601288,2024-08-31,2024-06-30,0.045762,0.372086,,136494000000.000000,0.777221,366835000000.000000,349983033873.00,319244210777.00
sh.601288,2024-10-31,2024-09-30,0.072755,0.398477,,215262000000.000000,0.789673,,349983033873.00,319244210777.00
sh.601288,2025-03-29,2024-12-31,0.094341,0.397817,,282671000000.000000,0.805990,710555000000.000000,349983033873.00,319244210777.00
sh.601318,2025-04-26,2025-03-31,0.028920,0.151026,,35159000000.000000,6.420236,,18210234607.00,10762657695.00
sh.601318,2025-08-27,2025-06-30,0.072678,0.165025,,82525000000.000000,6.591623,500076000000.000000,18210234607.00,10762657695.00
sh.601318,2025-10-29,2025-09-30,0.138753,0.186168,,155067000000.000000,7.747061,,18107641995.00,10660065083.00
sh.601318,2024-04-24,2024-03-31,0.040698,0.183451,,45050000000.000000,4.613999,,18210234607.00,10762657695.00
sh.601318,2024-08-23,2024-06-30,0.081541,0.179212,,88704000000.000000,4.966603,494966000000.000000,18210234607.00,10762657695.00
sh.601318,2024-10-22,2024-09-30,0.131915,0.180626,,140054000000.000000,6.439895,,18210234607.00,10762657695.00
sh.601318,2025-03-20,2024-12-31,0.138549,0.142608,,146733000000.000000,6.952519,1028925000000.000000,18210234607.00,10762657695.00
sh.601328,2025-04-30,2025-03-31,0.021965,0.385979,,25619000000.000000,1.265372,,74262726645.00,39250864015.00
sh.601328,2025-08-30,2025-06-30,0.037744,0.348322,,46455000000.000000,1.067349,133368000000.000000,88363784223.00,26072439569.00
sh.601328,2025-10-31,2025-09-30,0.057735,0.355195,,70913000000.000000,1.073856,,88363784223.00,26072439569.00
sh.601328,2024-04-27,2024-03-31,0.022690,0.376579,,25253000000.000000,1.253428,,74262726645.00,39250864015.00
